Year,City,Sport,Athlete,Country,Gender,Event,Medal,,
1998,Nagano,Biathlon,"GJELLAND, Egil",NOR,Men,4X7.5KM Relay,Silver,,
1998,Nagano,Biathlon,"HANEVOLD, Halvard",NOR,Men,4X7.5KM Relay,Silver,,
1998,Nagano,Skiing,"KJUS, Lasse",NOR,Men,Alpine Combined,Silver,,
1998,Nagano,Skiing,"KJUS, Lasse",NOR,Men,Downhill,Silver,,
1998,Nagano,Skiing,"FURUSETH, Ole Christian",NOR,Men,Slalom,Silver,,
1998,Nagano,Skiing,"JEVNE, Erling",NOR,Men,30KM Mass Start,Silver,,
1998,Nagano,Skiing,"MIKKELSPLASS, Marit",NOR,Women,4X5KM Relay,Silver,,
1998,Nagano,Skiing,"MOEN, Anita",NOR,Women,4X5KM Relay,Silver,,
1998,Nagano,Skiing,"NILSEN, Elin",NOR,Women,4X5KM Relay,Silver,,
1998,Nagano,Skiing,"SKARI, Bente",NOR,Women,4X5KM Relay,Silver,,
1998,Nagano,Skiing,"DAEHLIE, Bje_rn",NOR,Men,Combined 10KM + 15KM Pursuit,Silver,,
1998,Nagano,Skiing,"FRANCK, Daniel",NOR,Men,Half-Pipe,Silver,,
1998,Nagano,Skiing,"KJELDAAS, Stine Brun",NOR,Women,Half-Pipe,Silver,,
1998,Nagano,Biathlon,"AKHATOVA, Albina",RUS,Women,4X7.5KM Relay,Silver,,
1998,Nagano,Biathlon,"KOUKLEVA, Galina",RUS,Women,4X7.5KM Relay,Silver,,
1998,Nagano,Biathlon,"MELNIK, Olga",RUS,Women,4X7.5KM Relay,Silver,,
1998,Nagano,Biathlon,"ROMASKO, Olga",RUS,Women,4X7.5KM Relay,Silver,,
1998,Nagano,Ice Hockey,"BURE, Pavel",RUS,Men,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"BURE, Valeri",RUS,Men,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"CHEVTSOV, Oleg",RUS,Men,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"FEDOROV, Sergei",RUS,Men,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"GONCHAR, Sergei",RUS,Men,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"GOUSSAROV, Aleksei",RUS,Men,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"JITNIK, Aleksei",RUS,Men,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"KAMENSKY, Valeri",RUS,Men,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"KASPARAITIS, Darius",RUS,Men,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"KOVALENKO, Andrei",RUS,Men,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"KRAVCHUK, Igor",RUS,Men,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"KRIVOKRASSOV, Serguei",RUS,Men,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"MIRONOV, Boris",RUS,Men,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"MIRONOV, Dmitri",RUS,Men,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"MOROZOV, Alexei",RUS,Men,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"NEMTCHINOV, Serguei",RUS,Men,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"SHTALENKOV, Mikhail",RUS,Men,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"TITOV, Guerman",RUS,Men,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"TREFILOV, Andrei",RUS,Men,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"YASHIN, Alexei",RUS,Men,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"YUSHKEVICH, Dmitri",RUS,Men,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"ZELEPOUKINE, Valeri",RUS,Men,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"ZHAMNOV, Alexey",RUS,Men,Ice Hockey,Silver,,
1998,Nagano,Skating,"KRYLOVA, Anjelika",RUS,Women,Ice Dancing,Silver,,
1998,Nagano,Skating,"OVSYANNIKOV, Oleg",RUS,Men,Ice Dancing,Silver,,
1998,Nagano,Skating,"BEREZHNAYA, Elena",RUS,Women,Pairs,Silver,,
1998,Nagano,Skating,"SIKHARULIDZE, Anton",RUS,Men,Pairs,Silver,,
1998,Nagano,Skiing,"LAZUTINA, Larissa",RUS,Women,15KM Mass Start,Silver,,
1998,Nagano,Skiing,"DANILOVA, Olga",RUS,Women,Combined 5KM + 10KM Pursuit,Silver,,
1998,Nagano,Bobsleigh,"NUESSLI, Markus",SUI,Men,Four-Man,Silver,,
1998,Nagano,Bobsleigh,"ROHNER, Marcel",SUI,Men,Four-Man,Silver,,
1998,Nagano,Bobsleigh,"SEITZ, Beat",SUI,Men,Four-Man,Silver,,
1998,Nagano,Bobsleigh,"WASSER, Markus",SUI,Men,Four-Man,Silver,,
1998,Nagano,Skiing,"CUCHE, Didier",SUI,Men,Super-G,Silver,,
1998,Nagano,Skiing,"WIBERG, Pernilla",SWE,Women,Downhill,Silver,,
1998,Nagano,Skiing,"JONSSON, Niklas",SWE,Men,50KM,Silver,,
1998,Nagano,Biathlon,"PETROVA, Olena",UKR,Women,15KM,Silver,,
1998,Nagano,Luge,"SHEER, Gordon",USA,Men,Doubles,Silver,,
1998,Nagano,Luge,"THORPE, Chris",USA,Men,Doubles,Silver,,
1998,Nagano,Skating,"KWAN, Michelle",USA,Women,Individual,Silver,,
1998,Nagano,Skating,"WITTY, Christine",USA,Women,1000M,Silver,,
2002,Salt Lake City,Bobsleigh,"RETTL, Martin",AUT,Men,Individual,Silver,,
2002,Salt Lake City,Skiing,"GOETSCHL, Renate",AUT,Women,Alpine Combined,Silver,,
2002,Salt Lake City,Skiing,"EBERHARTER, Stephan",AUT,Men,Super-G,Silver,,
2002,Salt Lake City,Skiing,"BOTVINOV, Mikhail",AUT,Men,30KM Mass Start,Silver,,
2002,Salt Lake City,Skating,"RADANOVA, Evgenia",BUL,Women,500M,Silver,,
2002,Salt Lake City,Curling,"BARTLETT, Don",CAN,Men,Curling,Silver,,
2002,Salt Lake City,Curling,"MARTIN, Kevin",CAN,Men,Curling,Silver,,
2002,Salt Lake City,Curling,"RYCROFT, Carter",CAN,Men,Curling,Silver,,
2002,Salt Lake City,Curling,"TRALNBERG, Ken",CAN,Men,Curling,Silver,,
2002,Salt Lake City,Curling,"WALCHUK, Don",CAN,Men,Curling,Silver,,
2002,Salt Lake City,Skating,"GUILMETTE, Jonathan",CAN,Men,500M,Silver,,
2002,Salt Lake City,Skiing,"BRENNER, Veronica",CAN,Women,Aerials,Silver,,
2002,Salt Lake City,Skating,"LI, JiaJun",CHN,Men,1500M,Silver,,
2002,Salt Lake City,Skating,"SUN, Dandan",CHN,Women,3000M Relay,Silver,,
2002,Salt Lake City,Skating,"WANG, Chunlu",CHN,Women,3000M Relay,Silver,,
2002,Salt Lake City,Skating,"YANG (A), Yang",CHN,Women,3000M Relay,Silver,,
2002,Salt Lake City,Skating,"YANG (S), Yang",CHN,Women,3000M Relay,Silver,,
2002,Salt Lake City,Skiing,"KOSTELIC, Janica",CRO,Women,Super-G,Silver,,
2002,Salt Lake City,Skiing,"NEUMANNOVA, Katerina",CZE,Women,15KM Mass Start,Silver,,
2002,Salt Lake City,Skiing,"NEUMANNOVA, Katerina",CZE,Women,5Km Pursuit,Silver,,
2002,Salt Lake City,Skiing,"VEERPALU, Andrus",EST,Men,50KM,Silver,,
2002,Salt Lake City,Skiing,"TALLUS, Jaakko",FIN,Men,Individual,Silver,,
2002,Salt Lake City,Skiing,"AHONEN, Janne",FIN,Men,K120 Team (90M),Silver,,
2002,Salt Lake City,Skiing,"HAUTAMAEKI, Matti",FIN,Men,K120 Team (90M),Silver,,
2002,Salt Lake City,Skiing,"JUSSILAINEN, Risto",FIN,Men,K120 Team (90M),Silver,,
2002,Salt Lake City,Skiing,"LINDSTROEM, Veli-Matti",FIN,Men,K120 Team (90M),Silver,,
2002,Salt Lake City,Biathlon,"POIREE, Raphael",FRA,Men,12.5Km Pursuit,Silver,,
2002,Salt Lake City,Skiing,"AMIEZ, Sebastien",FRA,Men,Slalom,Silver,,
2002,Salt Lake City,Skiing,"PEQUEGNOT, Laure",FRA,Women,Slalom,Silver,,
2002,Salt Lake City,Skiing,"RUBY, Karine",FRA,Women,Giant Parallel Slalom,Silver,,
2002,Salt Lake City,Skiing,"VIDAL, Doriane",FRA,Women,Half-Pipe,Silver,,
2002,Salt Lake City,Biathlon,"FISCHER, Sven",GER,Men,10KM,Silver,,
2002,Salt Lake City,Biathlon,"WILHELM, Kati",GER,Women,10KM Pursuit,Silver,,
2002,Salt Lake City,Biathlon,"LUCK, Frank",GER,Men,20KM,Silver,,
2002,Salt Lake City,Biathlon,"FISCHER, Sven",GER,Men,4X7.5KM Relay,Silver,,
2002,Salt Lake City,Biathlon,"GROSS, Ricco",GER,Men,4X7.5KM Relay,Silver,,
2002,Salt Lake City,Biathlon,"LUCK, Frank",GER,Men,4X7.5KM Relay,Silver,,
2002,Salt Lake City,Biathlon,"SENDEL, Peter",GER,Men,4X7.5KM Relay,Silver,,
2002,Salt Lake City,Biathlon,"DISL, Uschi",GER,Women,7.5KM,Silver,,
2002,Salt Lake City,Bobsleigh,"HOLZNER, Ulrike",GER,Women,Two-Man,Silver,,
2002,Salt Lake City,Bobsleigh,"KIRIASIS, Sandra",GER,Women,Two-Man,Silver,,
2002,Salt Lake City,Luge,"HACKL, Georg",GER,Men,Singles,Silver,,
2002,Salt Lake City,Luge,"NIEDERNHUBER, Barbara",GER,Women,Singles,Silver,,
2002,Salt Lake City,Skating,"VOELKER, Sabine",GER,Women,1000M,Silver,,
2002,Salt Lake City,Skating,"VOELKER, Sabine",GER,Women,1500M,Silver,,
2002,Salt Lake City,Skating,"GARBRECHT-ENFELDT, Monique",GER,Women,500M,Silver,,
2002,Salt Lake City,Skiing,"SCHLICKENRIEDER, Peter",GER,Men,Sprint 1.5KM,Silver,,
2002,Salt Lake City,Skiing,"SACHENBACHER, Evi",GER,Women,Sprint 1.5KM,Silver,,
2002,Salt Lake City,Skiing,"ACKERMANN, Ronny",GER,Men,Sprint,Silver,,
2002,Salt Lake City,Skiing,"ACKERMANN, Ronny",GER,Men,Team,Silver,,
2002,Salt Lake City,Skiing,"HETTICH, Georg",GER,Men,Team,Silver,,
2002,Salt Lake City,Skiing,"HOEHLIG, Marcel",GER,Men,Team,Silver,,
2002,Salt Lake City,Skiing,"KIRCHEISEN, Bjoern",GER,Men,Team,Silver,,
2002,Salt Lake City,Skiing,"HANNAWALD, Sven",GER,Men,K90 Individual (70M),Silver,,
2002,Salt Lake City,Skating,"ANTONIOLI, Michele",ITA,Men,5000M Relay,Silver,,
2002,Salt Lake City,Skating,"CARNINO, Maurizio",ITA,Men,5000M Relay,Silver,,
2002,Salt Lake City,Skating,"CARTA, Fabio",ITA,Men,5000M Relay,Silver,,
2002,Salt Lake City,Skating,"FRANCESCHINA, Nicola",ITA,Men,5000M Relay,Silver,,
2002,Salt Lake City,Skating,"RODIGARI, Nicola",ITA,Men,5000M Relay,Silver,,
2002,Salt Lake City,Skiing,"KOSTNER, Isolde",ITA,Women,Downhill,Silver,,
2002,Salt Lake City,Skiing,"BELMONDO, Stefania",ITA,Women,30KM,Silver,,
2002,Salt Lake City,Skiing,"DI CENTA, Giorgio",ITA,Men,4X10KM Relay,Silver,,
2002,Salt Lake City,Skiing,"MAJ, Fabio",ITA,Men,4X10KM Relay,Silver,,
2002,Salt Lake City,Skiing,"PILLER COTTRER, Pietro",ITA,Men,4X10KM Relay,Silver,,
2002,Salt Lake City,Skiing,"ZORZI, Cristian",ITA,Men,4X10KM Relay,Silver,,
2002,Salt Lake City,Skating,"SHIMIZU, Hiroyasu",JPN,Men,500M,Silver,,
2002,Salt Lake City,Skating,"KO, Gi-Hyun",KOR,Women,1000M,Silver,,
2002,Salt Lake City,Skating,"CHOI, Eun-Kyung",KOR,Women,1500M,Silver,,
2002,Salt Lake City,Skating,"ROMME, Gianni",NED,Men,10000M,Silver,,
2002,Salt Lake City,Skating,"BOS, Jan",NED,Men,1000M,Silver,,
2002,Salt Lake City,Skating,"UYTDEHAAGE, Jochem",NED,Men,1500M,Silver,,
2002,Salt Lake City,Skating,"GROENEWOLD, Renate",NED,Women,3000M,Silver,,
2002,Salt Lake City,Skating,"SMIT, Gretha",NED,Women,5000M,Silver,,
2002,Salt Lake City,Biathlon,"POIREE, Liv Grete",NOR,Women,15KM,Silver,,
2002,Salt Lake City,Biathlon,"ANDREASSEN, Gunn Margit",NOR,Women,4X7.5KM Relay,Silver,,
2002,Salt Lake City,Biathlon,"POIREE, Liv Grete",NOR,Women,4X7.5KM Relay,Silver,,
2002,Salt Lake City,Biathlon,"SKJELBREID, Ann Elen",NOR,Women,4X7.5KM Relay,Silver,,
2002,Salt Lake City,Biathlon,"TJOERHOM, Linda",NOR,Women,4X7.5KM Relay,Silver,,
2002,Salt Lake City,Skiing,"KJUS, Lasse",NOR,Men,Downhill,Silver,,
2002,Salt Lake City,Skiing,"ESTIL, Frode",NOR,Men,15KM,Silver,,
2002,Salt Lake City,Skiing,"BJOERGEN, Marit",NOR,Women,4X5KM Relay,Silver,,
2002,Salt Lake City,Skiing,"MOEN, Anita",NOR,Women,4X5KM Relay,Silver,,
2002,Salt Lake City,Skiing,"PEDERSEN, Hilde G",NOR,Women,4X5KM Relay,Silver,,
2002,Salt Lake City,Skiing,"SKARI, Bente",NOR,Women,4X5KM Relay,Silver,,
2002,Salt Lake City,Skiing,"MALYSZ, Adam",POL,Men,K120 Individual (90M),Silver,,
2002,Salt Lake City,Skating,"AVERBUKH, Ilia",RUS,Men,Ice Dancing,Silver,,
2002,Salt Lake City,Skating,"LOBACHEVA, Irina",RUS,Women,Ice Dancing,Silver,,
2002,Salt Lake City,Skating,"PLYUSHCHENKO, Evgeny",RUS,Men,Individual,Silver,,
2002,Salt Lake City,Skating,"SLUTSKAYA, Irina",RUS,Women,Individual,Silver,,
2002,Salt Lake City,Skiing,"TCHEPALOVA, Julija",RUS,Women,10KM,Silver,,
2002,Salt Lake City,Bobsleigh,"ANDERHUB, Steve",SUI,Men,Two-Man,Silver,,
2002,Salt Lake City,Bobsleigh,"REICH, Christian",SUI,Men,Two-Man,Silver,,
2002,Salt Lake City,Curling,"BIDAUD, Laurence",SUI,Women,Curling,Silver,,
2002,Salt Lake City,Curling,"EBNOETHER, Luzia",SUI,Women,Curling,Silver,,
2002,Salt Lake City,Curling,"FREI, Tanya",SUI,Women,Curling,Silver,,
2002,Salt Lake City,Curling,"OTT, Mirjam",SUI,Women,Curling,Silver,,
2002,Salt Lake City,Curling,"ROETHLISBERGER, Nadia",SUI,Women,Curling,Silver,,
2002,Salt Lake City,Skiing,"PAERSON, Anja",SWE,Women,Giant Slalom,Silver,,
2002,Salt Lake City,Skiing,"RIKARDSSON, Richard",SWE,Men,Giant Parallel Slalom,Silver,,
2002,Salt Lake City,Bobsleigh,"HAYS, Todd",USA,Men,Four-Man,Silver,,
2002,Salt Lake City,Bobsleigh,"HINES, Garrett",USA,Men,Four-Man,Silver,,
2002,Salt Lake City,Bobsleigh,"JONES, Randy",USA,Men,Four-Man,Silver,,
2002,Salt Lake City,Bobsleigh,"SCHUFFENHAUER, Bill",USA,Men,Four-Man,Silver,,
2002,Salt Lake City,Bobsleigh,"PARSLEY, Lea Ann",USA,Women,Individual,Silver,,
2002,Salt Lake City,Ice Hockey,"AMONTE, Tony",USA,Men,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"BARRASSO, Tom",USA,Men,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"CHELIOS, Chris",USA,Men,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"DEADMARSH, Adam",USA,Men,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"DRURY, Chris",USA,Men,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"DUNHAM, Mike",USA,Men,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"GUERIN, Bill",USA,Men,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"HOUSLEY, Phil",USA,Men,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"HULL, Brett",USA,Men,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"LECLAIR, John",USA,Men,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"LEETCH, Brian",USA,Men,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"MILLER, Aaron",USA,Men,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"MODANO, Mike",USA,Men,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"POTI, Tom",USA,Men,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"RAFALSKI, Brian",USA,Men,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"RICHTER, Mike",USA,Men,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"ROENICK, Jeremy",USA,Men,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"ROLSTON, Brian",USA,Men,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"SUTER, Gary",USA,Men,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"TKACHUK, Keith",USA,Men,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"WEIGHT, Doug",USA,Men,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"YORK, Mike",USA,Men,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"YOUNG, Scott",USA,Men,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"BAILEY, Chris",USA,Women,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"BAKER, Laurie",USA,Women,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"BYE, Karyn",USA,Women,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"CHU, Julie",USA,Women,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"DARWITZ, Natalie",USA,Women,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"DECOSTA, Sara",USA,Women,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"DUNN-LUOMA, Tricia",USA,Women,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"GRANATO, Cammi",USA,Women,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"KENNEDY, Courtney",USA,Women,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"KILBOURNE, Andrea",USA,Women,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"KING, Katie",USA,Women,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"LOONEY, Shelley",USA,Women,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"MERZ, Sue",USA,Women,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"MLECZKO, Allison",USA,Women,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"MOUNSEY, Tara",USA,Women,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"POTTER, Jenny",USA,Women,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"RUGGIERO, Angela",USA,Women,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"TUETING, Sarah",USA,Women,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"WALL, Lyndsay",USA,Women,Ice Hockey,Silver,,
2002,Salt Lake City,Ice Hockey,"WENDELL, Krissy",USA,Women,Ice Hockey,Silver,,
2002,Salt Lake City,Luge,"GRIMMETTE, Mark",USA,Men,Doubles,Silver,,
2002,Salt Lake City,Luge,"MARTIN, Brian",USA,Men,Doubles,Silver,,
2002,Salt Lake City,Skating,"OHNO, Apolo Anton",USA,Men,1000M,Silver,,
2002,Salt Lake City,Skating,"PARRA, Derek",USA,Men,5000M,Silver,,
2002,Salt Lake City,Skiing,"MILLER, Bode",USA,Men,Alpine Combined,Silver,,
2002,Salt Lake City,Skiing,"MILLER, Bode",USA,Men,Giant Slalom,Silver,,
2002,Salt Lake City,Skiing,"PACK, Joe",USA,Men,Aerials,Silver,,
2002,Salt Lake City,Skiing,"MAYER, Travis",USA,Men,Moguls,Silver,,
2002,Salt Lake City,Skiing,"BAHRKE, Shannon",USA,Women,Moguls,Silver,,
2002,Salt Lake City,Skiing,"KASS, Danny",USA,Men,Half-Pipe,Silver,,
2006,Turin,Skiing,"SCHILD, Marlies",AUT,Women,Alpine Combined,Silver,,
2006,Turin,Skiing,"WALCHHOFER, Michael",AUT,Men,Downhill,Silver,,
2006,Turin,Skiing,"HERBST, Reinfried",AUT,Men,Slalom,Silver,,
2006,Turin,Skiing,"HOSP, Nicole",AUT,Women,Slalom,Silver,,
2006,Turin,Skiing,"MAIER, Hermann",AUT,Men,Super-G,Silver,,
2006,Turin,Skiing,"GOTTWALD, Felix",AUT,Men,Individual,Silver,,
2006,Turin,Skiing,"KOFLER, Andreas",AUT,Men,K120 Individual (90M),Silver,,
2006,Turin,Skiing,"DASHINSKI, Dmitri",BLR,Men,Aerials,Silver,,
2006,Turin,Skating,"RADANOVA, Evgenia",BUL,Women,500M,Silver,,
2006,Turin,Bobsleigh,"BROWN, Lascelles",CAN,Men,Two-Man,Silver,,
2006,Turin,Bobsleigh,"LUEDERS, Pierre",CAN,Men,Two-Man,Silver,,
2006,Turin,Bobsleigh,"PAIN, Jeff",CAN,Men,Individual,Silver,,
2006,Turin,Skating,"KRAUS, Alanna",CAN,Women,3000M Relay,Silver,,
2006,Turin,Skating,"LEBLANC-BOUCHER, Anouk",CAN,Women,3000M Relay,Silver,,
2006,Turin,Skating,"OVERLAND, Amanda",CAN,Women,3000M Relay,Silver,,
2006,Turin,Skating,"ROBERGE, Kalyna",CAN,Women,3000M Relay,Silver,,
2006,Turin,Skating,"VICENT, Tania",CAN,Women,3000M Relay,Silver,,
2006,Turin,Skating,"BEDARD, Eric",CAN,Men,5000M Relay,Silver,,
2006,Turin,Skating,"GUILMETTE, Jonathan",CAN,Men,5000M Relay,Silver,,
2006,Turin,Skating,"HAMELIN, Charles",CAN,Men,5000M Relay,Silver,,
2006,Turin,Skating,"TREMBLAY, Francois-Louis",CAN,Men,5000M Relay,Silver,,
2006,Turin,Skating,"TURCOTTE, Mathieu",CAN,Men,5000M Relay,Silver,,
2006,Turin,Skating,"TREMBLAY, Francois-Louis",CAN,Men,500M,Silver,,
2006,Turin,Skating,"KLASSEN, Cindy",CAN,Women,1000M,Silver,,
2006,Turin,Skating,"GROVES, Kristina",CAN,Women,1500M,Silver,,
2006,Turin,Skating,"DANKERS, Arne",CAN,Men,Team Pursuit,Silver,,
2006,Turin,Skating,"ELM, Steven",CAN,Men,Team Pursuit,Silver,,
2006,Turin,Skating,"MORRISON, Denny",CAN,Men,Team Pursuit,Silver,,
2006,Turin,Skating,"PARKER, Jason",CAN,Men,Team Pursuit,Silver,,
2006,Turin,Skating,"WARSYLEWICZ, Justin",CAN,Men,Team Pursuit,Silver,,
2006,Turin,Skating,"GROVES, Kristina",CAN,Women,Team Pursuit,Silver,,
2006,Turin,Skating,"HUGHES, Clara",CAN,Women,Team Pursuit,Silver,,
2006,Turin,Skating,"KLASSEN, Cindy",CAN,Women,Team Pursuit,Silver,,
2006,Turin,Skating,"NESBITT, Christine",CAN,Women,Team Pursuit,Silver,,
2006,Turin,Skating,"REMPEL, Shannon",CAN,Women,Team Pursuit,Silver,,
2006,Turin,Skiing,"RENNER, Sara",CAN,Women,Team Sprint,Silver,,
2006,Turin,Skiing,"SCOTT, Beckie",CAN,Women,Team Sprint,Silver,,
2006,Turin,Skating,"ZHANG, Dan",CHN,Women,Pairs,Silver,,
2006,Turin,Skating,"ZHANG, Hao",CHN,Men,Pairs,Silver,,
2006,Turin,Skating,"WANG, Meng",CHN,Women,1000M,Silver,,
2006,Turin,Skating,"WANG, Manli",CHN,Women,500M,Silver,,
2006,Turin,Skiing,"LI, Nina",CHN,Women,Aerials,Silver,,
2006,Turin,Skiing,"KOSTELIC, Ivica",CRO,Men,Alpine Combined,Silver,,
2006,Turin,Skiing,"KOSTELIC, Janica",CRO,Women,Super-G,Silver,,
2006,Turin,Skiing,"BAUER, Lukas",CZE,Men,15KM,Silver,,
2006,Turin,Skiing,"NEUMANNOVA, Katerina",CZE,Women,Combined 7.5 + 7.5Km Mass Start,Silver,,
2006,Turin,Curling,"KIISKINEN, Kalle",FIN,Men,Curling,Silver,,
2006,Turin,Curling,"MAKELA, Wille",FIN,Men,Curling,Silver,,
2006,Turin,Curling,"SALO, Teemu",FIN,Men,Curling,Silver,,
2006,Turin,Curling,"SULLANMAA, Jani",FIN,Men,Curling,Silver,,
2006,Turin,Curling,"UUSIPAAVALNIEMI, Markku",FIN,Men,Curling,Silver,,
2006,Turin,Ice Hockey,"BACKSTROM, Niklas",FIN,Men,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"BERG, Aki-Petteri",FIN,Men,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"HAGMAN, Niklas",FIN,Men,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"HENTUNEN, Jukka",FIN,Men,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"JOKINEN, Jussi",FIN,Men,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"JOKINEN, Olli",FIN,Men,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"KAPANEN, Niko",FIN,Men,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"KOIVU, Mikko",FIN,Men,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"KOIVU, Saku",FIN,Men,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"KUKKONEN, Lasse",FIN,Men,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"LAAKSONEN, Antti",FIN,Men,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"LEHTINEN, Jere",FIN,Men,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"LYDMAN, Toni",FIN,Men,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"NIEMI, Antti-Jussi",FIN,Men,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"NIEMINEN, Ville",FIN,Men,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"NIITTYMAKI, Antero",FIN,Men,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"NORRENA, Fredrik",FIN,Men,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"NUMMELIN, Petteri",FIN,Men,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"NUMMINEN, Teppo",FIN,Men,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"PELTONEN, Ville",FIN,Men,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"RUUTU, Jarkko",FIN,Men,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"SALO, Sami",FIN,Men,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"SELANNE, Teemu",FIN,Men,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"TIMONEN, Kimmo",FIN,Men,Ice Hockey,Silver,,
2006,Turin,Skiing,"POUTIAINEN, Tanja",FIN,Women,Giant Slalom,Silver,,
2006,Turin,Skiing,"RONKAINEN, Mikko",FIN,Men,Moguls,Silver,,
2006,Turin,Skiing,"AHONEN, Janne",FIN,Men,K120 Team (90M),Silver,,
